央视频道,#genre#
CCTV-8,http://123.113.11.89:4022/rtp/239.3.1.110:8001
CCTV-9,http://123.113.11.89:4022/rtp/239.3.1.9:8032
CCTV-10,http://123.113.11.89:4022/rtp/239.3.1.10:8228
CCTV-11,http://123.113.11.89:4022/rtp/239.3.1.11:8040
CCTV-12,http://123.113.11.89:4022/rtp/239.3.1.12:8232
CCTV-13,http://123.113.11.89:4022/rtp/239.3.1.13:8048
CCTV-14,http://123.113.11.89:4022/rtp/239.3.1.14:8236
CCTV-15,http://123.113.11.89:4022/rtp/239.3.1.15:8052
CCTV-17,http://123.113.11.89:4022/rtp/239.3.1.150:8064
BRTV北京卫视,http://123.113.11.89:4022/rtp/239.3.1.225:8000
BRTV文艺,http://123.113.11.89:4022/rtp/239.3.1.226:8000
BRTV纪实科教,http://123.113.11.89:4022/rtp/239.3.1.227:8000
BRTV影视,http://123.113.11.89:4022/rtp/239.3.1.228:8000
BRTV财经,http://123.113.11.89:4022/rtp/239.3.1.229:8000
BRTV体育休闲,http://123.113.11.89:4022/rtp/239.3.1.230:8000
BRTV生活,http://123.113.11.89:4022/rtp/239.3.1.231:8000
BRTV新闻,http://123.113.11.89:4022/rtp/239.3.1.233:8000
BRTV卡酷少儿,http://123.113.11.89:4022/rtp/239.3.1.234:8000
CGTN,http://123.113.11.89:4022/rtp/239.3.1.16:8056
房山电视台,http://123.113.11.89:4022/rtp/239.3.1.96:8001
湖南卫视,http://123.113.11.89:4022/rtp/239.3.1.18:8268
浙江卫视,http://123.113.11.89:4022/rtp/239.3.1.19:8284
江苏卫视,http://123.113.11.89:4022/rtp/239.3.1.20:8276
安徽卫视,http://123.113.11.89:4022/rtp/239.3.1.21:8272
天津卫视,http://123.113.11.89:4022/rtp/239.3.1.23:8144
辽宁卫视,http://123.113.11.89:4022/rtp/239.3.1.24:8116
山东卫视,http://123.113.11.89:4022/rtp/239.3.1.25:8148
山东教育,http://123.113.11.89:4022/rtp/239.3.1.52:4120
河南卫视,http://123.113.11.89:4022/rtp/239.3.1.27:8128
黑龙江卫视,http://123.113.11.89:4022/rtp/239.3.1.28:8196
四川卫视,http://123.113.11.89:4022/rtp/239.3.1.29:8288
江西卫视,http://123.113.11.89:4022/rtp/239.3.1.30:8280
贵州卫视,http://123.113.11.89:4022/rtp/239.3.1.31:8120
深圳卫视,http://123.113.11.89:4022/rtp/239.3.1.32:9244
湖北卫视,http://123.113.11.89:4022/rtp/239.3.1.33:8136
东方卫视,http://123.113.11.89:4022/rtp/239.3.1.34:8192
重庆卫视,http://123.113.11.89:4022/rtp/239.3.1.35:8296
东南卫视,http://123.113.11.89:4022/rtp/239.3.1.36:8112
河北卫视,http://123.113.11.89:4022/rtp/239.3.1.37:8292
广东卫视,http://123.113.11.89:4022/rtp/239.3.1.38:8132
广西卫视,http://123.113.11.89:4022/rtp/239.3.1.39:8300
吉林卫视,http://123.113.11.89:4022/rtp/239.3.1.40:8200
陕西卫视,http://123.113.11.89:4022/rtp/239.3.1.41:8140
山西卫视,http://123.113.11.89:4022/rtp/239.3.1.42:8172
内蒙古卫视,http://123.113.11.89:4022/rtp/239.3.1.43:8176
青海卫视,http://123.113.11.89:4022/rtp/239.3.1.44:8184
海南卫视,http://123.113.11.89:4022/rtp/239.3.1.45:8304
宁夏卫视,http://123.113.11.89:4022/rtp/239.3.1.46:8124
西藏卫视,http://123.113.11.89:4022/rtp/239.3.1.47:8164
新疆卫视,http://123.113.11.89:4022/rtp/239.3.1.48:8160
甘肃卫视,http://123.113.11.89:4022/rtp/239.3.1.49:8188
三沙卫视,http://123.113.11.89:4022/rtp/239.3.1.155:4120
云南卫视,http://123.113.11.89:4022/rtp/239.3.1.26:8108
厦门卫视,http://123.113.11.89:4022/rtp/239.3.1.143:4120
兵团卫视,http://123.113.11.89:4022/rtp/239.3.1.144:4120
南方卫视,http://123.113.11.89:4022/rtp/239.3.1.161:8001
财富天下,http://123.113.11.89:4022/rtp/239.3.1.53:9136
金鹰卡通,http://123.113.11.89:4022/rtp/239.3.1.51:9252
嘉佳卡通,http://123.113.11.89:4022/rtp/239.3.1.147:9268
CETV1,http://123.113.11.89:4022/rtp/239.3.1.146:4120
CETV2,http://123.113.11.89:4022/rtp/239.3.1.54:4120
CETV3,http://123.113.11.89:4022/rtp/239.3.1.55:4120
CETV4,http://123.113.11.89:4022/rtp/239.3.1.56:4120
收视指南,http://123.113.11.89:4022/rtp/239.3.1.193:8012
热播剧场,http://123.113.11.89:4022/rtp/239.3.1.194:9020
经典电影,http://123.113.11.89:4022/rtp/239.3.1.195:9024
魅力时尚,http://123.113.11.89:4022/rtp/239.3.1.196:9012
少儿动画,http://123.113.11.89:4022/rtp/239.3.1.199:9000
城市剧场,http://123.113.11.89:4022/rtp/239.3.1.67:4120
军旅剧场,http://123.113.11.89:4022/rtp/239.3.1.68:4120
古装剧场,http://123.113.11.89:4022/rtp/239.3.1.69:4120
音乐现场,http://123.113.11.89:4022/rtp/239.3.1.70:4120
文化北京,http://123.113.11.89:4022/rtp/239.3.1.97:8001
地理,http://123.113.11.89:4022/rtp/239.3.1.71:4120
美妆,http://123.113.11.89:4022/rtp/239.3.1.72:4120
美人,http://123.113.11.89:4022/rtp/239.3.1.73:4120
精选,http://123.113.11.89:4022/rtp/239.3.1.74:4120
解密,http://123.113.11.89:4022/rtp/239.3.1.75:4120
军事,http://123.113.11.89:4022/rtp/239.3.1.76:4120
国学,http://123.113.11.89:4022/rtp/239.3.1.77:4120
戏曲,http://123.113.11.89:4022/rtp/239.3.1.78:4120
早教,http://123.113.11.89:4022/rtp/239.3.1.79:4120
动画,http://123.113.11.89:4022/rtp/239.3.1.80:4120
好学生,http://123.113.11.89:4022/rtp/239.3.1.81:4120
鉴赏,http://123.113.11.89:4022/rtp/239.3.1.82:4120
墨宝,http://123.113.11.89:4022/rtp/239.3.1.83:4120
光影,http://123.113.11.89:4022/rtp/239.3.1.84:4120
台球,http://123.113.11.89:4022/rtp/239.3.1.85:4120
爱生活,http://123.113.11.89:4022/rtp/239.3.1.86:4120
武术,http://123.113.11.89:4022/rtp/239.3.1.87:4120
高网,http://123.113.11.89:4022/rtp/239.3.1.88:4120
足球,http://123.113.11.89:4022/rtp/239.3.1.89:4120
武侠剧场,http://123.113.11.89:4022/rtp/239.3.1.90:4120
喜剧影院,http://123.113.11.89:4022/rtp/239.3.1.91:4120
动作影院,http://123.113.11.89:4022/rtp/239.3.1.92:4120
家庭影院,http://123.113.11.89:4022/rtp/239.3.1.93:4120
星影,http://123.113.11.89:4022/rtp/239.3.1.94:4120
聚鲨环球,http://123.113.11.89:4022/rtp/239.3.1.160:8001
